X,Y,Z,Acceleration,Heading,Timestamp
-0.34800002,1.17795,7.1590505,7.263654281623625,-167.91205915927281,245561484511011
-0.34800002,1.17795,7.1590505,7.263654281623625,-167.91617093315318,245561484511011
-0.26700002,0.96900004,8.184,8.245490488947295,,245561503569751
-0.26700002,0.96900004,8.184,8.245490488947295,-167.91617093315318,245561503569751
-0.26700002,0.96900004,8.184,8.245490488947295,-167.827378473943,245561503569751
-0.264,0.83505005,9.225,9.2664792469566,,245561522628303
-0.264,0.83505005,9.225,9.2664792469566,-167.827378473943,245561522628303
-0.264,0.83505005,9.225,9.2664792469566,-167.6295625352011,245561522628303
-0.31005,0.84900004,9.92895,9.9700042987841,,245561541687051
-0.31005,0.84900004,9.92895,9.9700042987841,-167.6295625352011,245561541687051
-0.31005,0.84900004,9.92895,9.9700042987841,-167.39995889606195,245561541687051
0.120000005,0.61695004,10.329,10.348104891298146,,245561560745759
0.120000005,0.61695004,10.329,10.348104891298146,-167.39995889606195,245561560745759
0.120000005,0.61695004,10.329,10.348104891298146,-167.24494092265934,245561560745759
0.771,0.064050004,10.257001,10.286136845582732,,245561579804288
0.771,0.064050004,10.257001,10.286136845582732,-167.24494092265934,245561579804288
0.771,0.064050004,10.257001,10.286136845582732,-167.05823087150787,245561579804288
0.78105,-0.15,10.023001,10.054505388793684,,245561598863055
0.78105,-0.15,10.023001,10.054505388793684,-167.05823087150787,245561598863055
0.78105,-0.15,10.023001,10.054505388793684,-166.6734999759394,245561598863055
0.028950002,0.363,9.175051,9.182274402783213,,245561617921839
0.028950002,0.363,9.175051,9.182274402783213,-166.6734999759394,245561617921839
0.028950002,0.363,9.175051,9.182274402783213,-166.16148167499856,245561617921839
-0.60705,0.89295006,8.302951,8.37286486382242,,245561636980519
-0.60705,0.89295006,8.302951,8.37286486382242,-166.16148167499856,245561636980519
-0.60705,0.89295006,8.302951,8.37286486382242,-165.78750149718368,245561636980519
-0.52095,0.72705,8.722051,8.7677906645407,,245561656039072
-0.52095,0.72705,8.722051,8.7677906645407,-165.78750149718368,245561656039072
-0.52095,0.72705,8.722051,8.7677906645407,-165.6599682050012,245561656039072
-0.74595004,1.0390501,9.349951,9.437035959721577,,245561675097853
-0.74595004,1.0390501,9.349951,9.437035959721577,-165.6599682050012,245561675097853
-0.74595004,1.0390501,9.349951,9.437035959721577,-165.62032578705845,245561675097853
-0.76005006,1.20105,9.8209505,9.923269002712528,,245561694156567
-0.76005006,1.20105,9.8209505,9.923269002712528,-165.62032578705845,245561694156567
-0.76005006,1.20105,9.8209505,9.923269002712528,-165.68499401812014,245561694156567
-0.21900001,0.768,11.026051,11.054934571002246,,245561713215334
-0.21900001,0.768,11.026051,11.054934571002246,-165.68499401812014,245561713215334
-0.21900001,0.768,11.026051,11.054934571002246,-165.70029364186095,245561713215334
0.14400001,0.744,12.340051,12.363297294618341,,245561732274103
0.14400001,0.744,12.340051,12.363297294618341,-165.70029364186095,245561732274103
0.14400001,0.744,12.340051,12.363297294618341,-165.40315309220873,245561732274103
0.07005,0.87600005,12.795001,12.825144413363649,,245561751332658
0.07005,0.87600005,12.795001,12.825144413363649,-165.40315309220873,245561751332658
0.07005,0.87600005,12.795001,12.825144413363649,-164.86746135560463,245561751332658
0.11505,0.38295,12.44295,12.44937318503206,,245561770391420
0.11505,0.38295,12.44295,12.44937318503206,-164.86746135560463,245561770391420
0.11505,0.38295,12.44295,12.44937318503206,-164.4041559638243,245561770391420
0.08895,-0.112050004,11.554951,11.555836339946365,,245561789450099
0.08895,-0.112050004,11.554951,11.555836339946365,-164.4041559638243,245561789450099
0.08895,-0.112050004,11.554951,11.555836339946365,-164.10620945185002,245561789450099
0.060000002,0.009000001,10.59195,10.592124071506687,,245561808508590
0.060000002,0.009000001,10.59195,10.592124071506687,-164.10620945185002,245561808508590
0.060000002,0.009000001,10.59195,10.592124071506687,-163.98259668825114,245561808508590
0.46695003,-0.028050002,10.165951,10.17670791126152,,245561827567328
